accountNumber,adpNumber,transactionDirection
1002097515,A002338,Sell
1002098018,A002338,Buy
1002098158,A002338,Sell
1002098216,A002338,Buy
1002098455,A002338,Sell
1002098851,A002338,Buy
1002099057,A002338,Sell
1002099156,A002338,Buy
1002099453,A002338,Sell
1002099719,A002338,Buy
1002100210,A002338,Sell
1002102455,A002338,Buy
1002102554,A002338,Sell
1002103057,A002338,Buy
1002103115,A002338,Sell
1002103750,A002338,Buy
1002103818,A002338,Sell
1002104352,A002338,Buy
1002104410,A002338,Sell
1002104550,A002338,Buy
1002104659,A002338,Sell
1002104956,A002338,Buy
1002105052,A002338,Sell
1002105110,A002338,Buy
1002105250,A002338,Sell
1002105854,A002338,Buy
1002106118,A002338,Sell
1002106217,A002338,Buy
1002106357,A002338,Sell
1002106555,A002338,Buy
1002106613,A002338,Sell
1002106753,A002338,Buy
1002106951,A002338,Sell
1002107058,A002338,Buy
1002107256,A002338,Sell
1002107355,A002338,Buy
1002107850,A002338,Sell
1002108155,A002338,Buy
1002108254,A002338,Sell
1002108858,A002338,Buy
1002109153,A002338,Sell
1002109211,A002338,Buy
1002109450,A002338,Sell
1002110110,A002338,Buy
1002110219,A002338,Sell
1002110557,A002338,Buy
1002110656,A002338,Sell
1002111258,A002338,Buy
1002111316,A002338,Sell
1002111555,A002338,Buy
1002112017,A002338,Sell
1002112314,A002338,Buy
1002113353,A002338,Sell
1002114450,A002338,Buy
1002114559,A002338,Sell
1002115259,A002338,Buy
1002115911,A002338,Sell
1002116257,A002338,Buy
1002116356,A002338,Sell
1002116851,A002338,Buy
1002117156,A002338,Sell
1002117651,A002338,Buy
1002117859,A002338,Sell
1002118154,A002338,Buy
1002118451,A002338,Sell
1002118857,A002338,Buy
1002119053,A002338,Sell
1002119558,A002338,Buy
1002119954,A002338,Sell
1002120457,A002338,Buy
1002120853,A002338,Sell
1002121612,A002338,Buy
1002122255,A002338,Sell
1002122651,A002338,Buy
1002123055,A002338,Sell
1002123550,A002338,Buy
1002124657,A002338,Sell
1002125217,A002338,Buy
1002125555,A002338,Sell
1002126413,A002338,Buy
1002127957,A002338,Sell
1002128054,A002338,Buy
1002128450,A002338,Sell
1002130555,A002338,Buy
1002132056,A002338,Sell
1002132114,A002338,Buy
1002132452,A002338,Sell
1002134359,A002338,Buy
1002134458,A002338,Sell
1002134714,A002338,Buy
1002135455,A002338,Sell
1002136115,A002338,Buy
1002136313,A002338,Sell
1002137253,A002338,Buy
1002139556,A002338,Sell
1002139614,A002338,Buy
1002139713,A002338,Sell
1002139812,A002338,Buy
1002139911,A002338,Sell
1002140018,A002338,Buy
1002140117,A002338,Sell
1002140216,A002338,Buy
1002140315,A002338,Sell
1002140414,A002338,Buy
1002140513,A002338,Sell
1002140612,A002338,Buy
1002141016,A002338,Sell
1002141214,A002338,Buy
1002142055,A002338,Sell
1002142717,A002338,Buy
1002142915,A002338,Sell
1002143012,A002338,Buy
1002143913,A002338,Sell
1002144010,A002338,Buy
1002144713,A002338,Sell
1002145314,A002338,Buy
1002145710,A002338,Sell
1002145918,A002338,Buy
1002146015,A002338,Sell
1002146510,A002338,Buy
1002146650,A002338,Sell
1002146759,A002338,Buy
1002147310,A002338,Sell
1002147518,A002338,Buy
1002148011,A002338,Sell
1002148318,A002338,Buy
1002148615,A002338,Sell
1002148813,A002338,Buy
1002149019,A002338,Sell
1002149415,A002338,Buy
1002149555,A002338,Sell
1002149613,A002338,Buy
1002149753,A002338,Sell
1002149811,A002338,Buy
1002150017,A002338,Sell
1002150256,A002338,Buy
1002150314,A002338,Sell
1002150413,A002338,Buy
1002150512,A002338,Sell
1002150850,A002338,Buy
1002151254,A002338,Sell
1002151510,A002338,Buy
1002151619,A002338,Sell
1002151817,A002338,Buy
1002152914,A002338,Sell
1002153011,A002338,Buy
1002153110,A002338,Sell
1002153219,A002338,Buy
1002153318,A002338,Sell
1002153417,A002338,Buy
1002153912,A002338,Sell
1002154118,A002338,Buy
1002154217,A002338,Sell
1002154316,A002338,Buy
1002154415,A002338,Sell
1002154514,A002338,Buy
1002154613,A002338,Sell
1002154712,A002338,Buy
1002154811,A002338,Sell
1002154910,A002338,Buy
1002155214,A002338,Sell
1002155511,A002338,Buy
1002155719,A002338,Sell
1002155917,A002338,Buy
1002156014,A002338,Sell
1002156113,A002338,Buy
1002156212,A002338,Sell
1002156311,A002338,Buy
1002156519,A002338,Sell
1002156618,A002338,Buy
1002156717,A002338,Sell
1002156915,A002338,Buy
1002157012,A002338,Sell
1002157111,A002338,Buy
1002157616,A002338,Sell
1002158218,A002338,Buy
1002158317,A002338,Sell
1002158416,A002338,Buy
1002158713,A002338,Sell
1002158812,A002338,Buy
1002158911,A002338,Sell
1002159018,A002338,Buy
1002159117,A002338,Sell
1002159216,A002338,Buy
1002159711,A002338,Sell
1002159810,A002338,Buy
1002159919,A002338,Sell
1002160016,A002338,Buy
1002160115,A002338,Sell
1002160214,A002338,Buy
1002160412,A002338,Sell
1002160511,A002338,Buy
1002160818,A002338,Sell
1002160917,A002338,Buy
1002161212,A002338,Sell
1002161311,A002338,Buy
1002161717,A002338,Sell
1002161915,A002338,Buy
1002162111,A002338,Sell
1002162210,A002338,Buy
1002162319,A002338,Sell
1002162418,A002338,Buy
1002162715,A002338,Sell
1002162814,A002338,Buy
1002162913,A002338,Sell
1002163010,A002338,Buy
1002163119,A002338,Sell
1002163218,A002338,Buy
1002163317,A002338,Sell
1002163515,A002338,Buy
1002163713,A002338,Sell
1002164018,A002338,Buy
1002164216,A002338,Sell
1002164315,A002338,Buy
1002164414,A002338,Sell
1002164513,A002338,Buy
1002164612,A002338,Sell
1002172110,A002338,Buy
1002172219,A002338,Sell
1002172318,A002338,Buy
1002172854,A002338,Sell
1002174553,A002338,Buy
1002174751,A002338,Sell
1002174850,A002338,Buy
1002175055,A002338,Sell
1002175154,A002338,Buy
1002175253,A002338,Sell
1002175352,A002338,Buy
1002175550,A002338,Sell
1002175659,A002338,Buy
1002176319,A002338,Sell
1002176558,A002338,Buy
1002177051,A002338,Sell
1002177259,A002338,Buy
1002177556,A002338,Sell
1002177614,A002338,Buy
1002177754,A002338,Sell
1002177853,A002338,Buy
1002177911,A002338,Sell
1002178059,A002338,Buy
1002178257,A002338,Sell
1002178554,A002338,Buy
1002178653,A002338,Sell
1002178919,A002338,Buy
1002179016,A002338,Sell
1002179115,A002338,Buy
1002179354,A002338,Sell
1002179453,A002338,Buy
1002179552,A002338,Sell
1002179651,A002338,Buy
1002179859,A002338,Sell
1002179958,A002338,Buy
1002180055,A002338,Sell
1002180154,A002338,Buy
1002180352,A002338,Sell
1002180550,A002338,Buy
1002180956,A002338,Sell
1002181053,A002338,Buy
1002181152,A002338,Sell
1002181350,A002338,Buy
1002181814,A002338,Sell
1002182259,A002338,Buy
1002182358,A002338,Sell
1002182853,A002338,Buy
1002183356,A002338,Sell
1002183950,A002338,Buy
1002184354,A002338,Sell
1002184651,A002338,Buy
1002184958,A002338,Sell
1002185054,A002338,Buy
1002185450,A002338,Sell
1002185757,A002338,Buy
1002185955,A002338,Sell
1002186151,A002338,Buy
1002186250,A002338,Sell
1002186458,A002338,Buy
1002186557,A002338,Sell
1002186755,A002338,Buy
1002186854,A002338,Sell
1002187050,A002338,Buy
1002187159,A002338,Sell
1002187555,A002338,Buy
1002187910,A002338,Sell
1002188314,A002338,Buy
1002188850,A002338,Sell
1002188959,A002338,Buy
1002189155,A002338,Sell
1002189551,A002338,Buy
1002189858,A002338,Sell
1002189957,A002338,Buy
1002190153,A002338,Sell
1002190252,A002338,Buy
1002190450,A002338,Sell
1002190757,A002338,Buy
1002190856,A002338,Sell
1002191151,A002338,Buy
1002191250,A002338,Sell
1002191854,A002338,Buy
1002192159,A002338,Sell
1002192357,A002338,Buy
1002193355,A002338,Sell
1002193553,A002338,Buy
1002193751,A002338,Sell
1002194056,A002338,Buy
1002194353,A002338,Sell
1002194452,A002338,Buy
1002194551,A002338,Sell
1002194650,A002338,Buy
1002194957,A002338,Sell
1002195053,A002338,Buy
1002195152,A002338,Sell
1002195251,A002338,Buy
1002195350,A002338,Sell
1002195459,A002338,Buy
1002195558,A002338,Sell
1002195657,A002338,Buy
1002195756,A002338,Sell
1002195855,A002338,Buy
1002196259,A002338,Sell
1002196358,A002338,Buy
1002196457,A002338,Sell
1002196556,A002338,Buy
1002196655,A002338,Sell
1002196952,A002338,Buy
1002197059,A002338,Sell
1002197653,A002338,Buy
1002197752,A002338,Sell
1002198057,A002338,Buy
1002198156,A002338,Sell
1002198255,A002338,Buy
1002198651,A002338,Sell
1002198750,A002338,Buy
1002198859,A002338,Sell
1002198958,A002338,Buy
1002199055,A002338,Sell
1002199154,A002338,Buy
1002199253,A002338,Sell
1002199659,A002338,Buy
1002199758,A002338,Sell
1002199857,A002338,Buy
1002199956,A002338,Sell
1002200010,A002338,Buy
1002200150,A002338,Sell
1002200655,A002338,Buy
1002201158,A002338,Sell
1002201257,A002338,Buy
1002201455,A002338,Sell
1002201653,A002338,Buy
1002201752,A002338,Sell
1002201851,A002338,Buy
1002202255,A002338,Sell
1002202453,A002338,Buy
1002202552,A002338,Sell
1002202651,A002338,Buy
1002203055,A002338,Sell
1002203154,A002338,Buy
1002203352,A002338,Sell
1002203659,A002338,Buy
1002203857,A002338,Sell
1002204053,A002338,Buy
1002204152,A002338,Sell
1002204251,A002338,Buy
1002204855,A002338,Sell
1002205050,A002338,Buy
1002205159,A002338,Sell
1002205357,A002338,Buy
1002205555,A002338,Sell
1002205654,A002338,Buy
1002205951,A002338,Sell
1002206157,A002338,Buy
1002206751,A002338,Sell
1002206850,A002338,Buy
1002206959,A002338,Sell
1002207155,A002338,Buy
1002207254,A002338,Sell
1002207353,A002338,Buy
1002207551,A002338,Sell
1002207650,A002338,Buy
1002207759,A002338,Sell
1002208153,A002338,Buy
1002208351,A002338,Sell
1002208450,A002338,Buy
1002209250,A002338,Sell
1002209359,A002338,Buy
1002209458,A002338,Sell
1002209755,A002338,Buy
1002209854,A002338,Sell
1002209953,A002338,Buy
1002210258,A002338,Sell
1002210654,A002338,Buy
1002210852,A002338,Sell
1002211157,A002338,Buy
1002211256,A002338,Sell
1002211355,A002338,Buy
1002211652,A002338,Sell
1002212114,A002338,Buy
1002212213,A002338,Sell
1002212312,A002338,Buy
1002212452,A002338,Sell
1002213351,A002338,Buy
1002213757,A002338,Sell
1002213856,A002338,Buy
1002213955,A002338,Sell
1002214250,A002338,Buy
1002214458,A002338,Sell
1002214557,A002338,Buy
1002214953,A002338,Sell
1002215257,A002338,Buy
1002215356,A002338,Sell
1002215455,A002338,Buy
1002215554,A002338,Sell
1002215653,A002338,Buy
1002216156,A002338,Sell
1002216354,A002338,Buy
1002216750,A002338,Sell
1002216859,A002338,Buy
1002216958,A002338,Sell
1002217154,A002338,Buy
1002217253,A002338,Sell
1002217352,A002338,Buy
1002217410,A002338,Sell
1002217550,A002338,Buy
1002217758,A002338,Sell
1002217857,A002338,Buy
1002217956,A002338,Sell
1002218517,A002338,Buy
1002218616,A002338,Sell
1002218855,A002338,Buy
1002218954,A002338,Sell
1002219150,A002338,Buy
1002219259,A002338,Sell
1002219754,A002338,Buy
1002220059,A002338,Sell
1002220158,A002338,Buy
1002220257,A002338,Sell
1002220554,A002338,Buy
1002220653,A002338,Sell
1002220752,A002338,Buy
1002220851,A002338,Sell
1002220919,A002338,Buy
1002221057,A002338,Sell
1002221255,A002338,Buy
1002221354,A002338,Sell
1002221859,A002338,Buy
1002221958,A002338,Sell
1002222550,A002338,Buy
1002222956,A002338,Sell
1002223053,A002338,Buy
1002223152,A002338,Sell
1002223459,A002338,Buy
1002223558,A002338,Sell
1002223657,A002338,Buy
1002223756,A002338,Sell
1002224259,A002338,Buy
1002224952,A002338,Sell
1002225058,A002338,Buy
1002225256,A002338,Sell
1002225355,A002338,Buy
1002225454,A002338,Sell
1002225652,A002338,Buy
1002225918,A002338,Sell
1002226056,A002338,Buy
1002226155,A002338,Sell
1002226353,A002338,Buy
1002226650,A002338,Sell
1002226957,A002338,Buy
1002227252,A002338,Sell
1002227450,A002338,Buy
1002227658,A002338,Sell
1002227856,A002338,Buy
1002227955,A002338,Sell
1002228151,A002338,Buy
1002228755,A002338,Sell
1002228953,A002338,Buy
1002229159,A002338,Sell
1002229217,A002338,Buy
1002229357,A002338,Sell
1002229555,A002338,Buy
1002229951,A002338,Sell
1002230058,A002338,Buy
1002230256,A002338,Sell
1002230454,A002338,Buy
1002230850,A002338,Sell
1002230959,A002338,Buy
1002231254,A002338,Sell
1002231650,A002338,Buy
1002231759,A002338,Sell
1002232054,A002338,Buy
1002232559,A002338,Sell
1002232658,A002338,Buy
1002232757,A002338,Sell
1002233755,A002338,Buy
1002233953,A002338,Sell
1002234050,A002338,Buy
1002234159,A002338,Sell
1002234258,A002338,Buy
1002234456,A002338,Sell
1002234555,A002338,Buy
1002234753,A002338,Sell
1002235156,A002338,Buy
1002235255,A002338,Sell
1002235453,A002338,Buy
1002235750,A002338,Sell
1002235859,A002338,Buy
1002236154,A002338,Sell
1002236451,A002338,Buy
1002236550,A002338,Sell
1002236758,A002338,Buy
1002236857,A002338,Sell
1002237251,A002338,Buy
1002237459,A002338,Sell
1002237657,A002338,Buy
1002237715,A002338,Sell
1002238010,A002338,Buy
1002238150,A002338,Sell
1002238457,A002338,Buy
1002238655,A002338,Sell
1002238754,A002338,Buy
1002238853,A002338,Sell
1002238952,A002338,Buy
1002239216,A002338,Sell
1002239950,A002338,Buy
1002240255,A002338,Sell
1002240354,A002338,Buy
1002240552,A002338,Sell
1002240651,A002338,Buy
1002240750,A002338,Sell
1002240917,A002338,Buy
1002241014,A002338,Sell
1002241154,A002338,Buy
1002241451,A002338,Sell
1002241659,A002338,Buy
1002241758,A002338,Sell
1002241857,A002338,Buy
1002242012,A002338,Sell
1002242251,A002338,Buy
1002242459,A002338,Sell
1002242558,A002338,Buy
1002242657,A002338,Sell
1002243010,A002338,Buy
1002243119,A002338,Sell
1002243556,A002338,Buy
1002243655,A002338,Sell
1002243754,A002338,Buy
1002243952,A002338,Sell
1002244059,A002338,Buy
1002244554,A002338,Sell
1002244653,A002338,Buy
1002244752,A002338,Sell
1002245056,A002338,Buy
1002245254,A002338,Sell
1002245353,A002338,Buy
1002245452,A002338,Sell
1002245650,A002338,Buy
1002245916,A002338,Sell
1002246112,A002338,Buy
1002246351,A002338,Sell
1002246450,A002338,Buy
1002246658,A002338,Sell
1002246955,A002338,Buy
1002247151,A002338,Sell
1002247250,A002338,Buy
1002247359,A002338,Sell
1002247458,A002338,Buy
1002247557,A002338,Sell
1002247755,A002338,Buy
1002247854,A002338,Sell
1002247953,A002338,Buy
1002248159,A002338,Sell
1002248258,A002338,Buy
1002248357,A002338,Sell
1002248456,A002338,Buy
1002248555,A002338,Sell
1002248654,A002338,Buy
1002248753,A002338,Sell
1002248852,A002338,Buy
1002248951,A002338,Sell
1002249157,A002338,Buy
1002249256,A002338,Sell
1002249355,A002338,Buy
1002249553,A002338,Sell
1002249652,A002338,Buy
1002249751,A002338,Sell
1002249959,A002338,Buy
1002250056,A002338,Sell
1002250155,A002338,Buy
1002250650,A002338,Sell
1002250858,A002338,Buy
1002250957,A002338,Sell
1002251153,A002338,Buy
1002251252,A002338,Sell
1002251351,A002338,Buy
1002251559,A002338,Sell
1002251856,A002338,Buy
1002251955,A002338,Sell
1002252052,A002338,Buy
1002252151,A002338,Sell
1002252359,A002338,Buy
1002252458,A002338,Sell
1002252656,A002338,Buy
1002252755,A002338,Sell
1002253159,A002338,Buy
1002253712,A002338,Sell
1002253811,A002338,Buy
1002253910,A002338,Sell
1002254017,A002338,Buy
1002254157,A002338,Sell
1002254256,A002338,Buy
1002254355,A002338,Sell
1002255055,A002338,Buy
1002255352,A002338,Sell
1002255451,A002338,Buy
1002255550,A002338,Sell
1002255659,A002338,Buy
1002255857,A002338,Sell
1002255956,A002338,Buy
1002256251,A002338,Sell
1002256657,A002338,Buy
1002256756,A002338,Sell
1002256855,A002338,Buy
1002256954,A002338,Sell
1002257259,A002338,Buy
1002257358,A002338,Sell
1002257457,A002338,Buy
1002257556,A002338,Sell
1002257655,A002338,Buy
1002257853,A002338,Sell
1002257952,A002338,Buy
1002258059,A002338,Sell
1002258158,A002338,Buy
1002258257,A002338,Sell
1002258356,A002338,Buy
1002258919,A002338,Sell
1002259511,A002338,Buy
1002259917,A002338,Sell
1002260113,A002338,Buy
1002260519,A002338,Sell
1002260618,A002338,Buy
1002260717,A002338,Sell
1002260915,A002338,Buy
1002261459,A002338,Sell
1002261756,A002338,Buy
1002261855,A002338,Sell
1002261954,A002338,Buy
1002262051,A002338,Sell
1002262556,A002338,Buy
1002262853,A002338,Sell
1002263158,A002338,Buy
1002263257,A002338,Sell
1002263356,A002338,Buy
1002263455,A002338,Sell
1002263554,A002338,Buy
1002263653,A002338,Sell
1002263752,A002338,Buy
1002263950,A002338,Sell
1002264057,A002338,Buy
1002264412,A002338,Sell
1002264552,A002338,Buy
1002264651,A002338,Sell
1002264958,A002338,Buy
1002265153,A002338,Sell
1002265559,A002338,Buy
1002265658,A002338,Sell
1002265955,A002338,Buy
1002266052,A002338,Sell
1002266151,A002338,Buy
1002266359,A002338,Sell
1002266458,A002338,Buy
1002266557,A002338,Sell
1002266854,A002338,Buy
1002267019,A002338,Sell
1002267159,A002338,Buy
1002267258,A002338,Sell
1002267555,A002338,Buy
1002267753,A002338,Sell
1002267852,A002338,Buy
1002268058,A002338,Sell
1002268157,A002338,Buy
1002268256,A002338,Sell
1002268454,A002338,Buy
1002268850,A002338,Sell
1002269155,A002338,Buy
1002269213,A002338,Sell
1002269312,A002338,Buy
1002269411,A002338,Sell
1002269510,A002338,Buy
1002269619,A002338,Sell
1002269718,A002338,Buy
1002270559,A002338,Sell
1002270658,A002338,Buy
1002270757,A002338,Sell
1002270856,A002338,Buy
1002271151,A002338,Sell
1002271250,A002338,Buy
1002271458,A002338,Sell
1002271557,A002338,Buy
1002271656,A002338,Sell
1002271755,A002338,Buy
1002271854,A002338,Sell
1002271953,A002338,Buy
1002272050,A002338,Sell
1002272258,A002338,Buy
1002272852,A002338,Sell
1002273116,A002338,Buy
1002273314,A002338,Sell
1002273413,A002338,Buy
1002273553,A002338,Sell
1002273850,A002338,Buy
1002273959,A002338,Sell
1002274155,A002338,Buy
1002274353,A002338,Sell
1002274650,A002338,Buy
1002274858,A002338,Sell
1002275012,A002338,Buy
1002275251,A002338,Sell
1002275657,A002338,Buy
1002275954,A002338,Sell
1002276051,A002338,Buy
1002276317,A002338,Sell
1002276457,A002338,Buy
1002276556,A002338,Sell
1002276655,A002338,Buy
1002276853,A002338,Sell
1002276911,A002338,Buy
1002277059,A002338,Sell
1002277158,A002338,Buy
1002277257,A002338,Sell
1002277356,A002338,Buy
1002277554,A002338,Sell
1002277851,A002338,Buy
1002278156,A002338,Sell
1002278214,A002338,Buy
1002278453,A002338,Sell
1002278750,A002338,Buy
1002279253,A002338,Sell
1002279659,A002338,Buy
1002279956,A002338,Sell
1002280053,A002338,Buy
1002280152,A002338,Sell
1002280251,A002338,Buy
1002280350,A002338,Sell
1002280459,A002338,Buy
1002280657,A002338,Sell
1002280756,A002338,Buy
1002280855,A002338,Sell
1002281051,A002338,Buy
1002281150,A002338,Sell
1002281259,A002338,Buy
1002281556,A002338,Sell
1002281655,A002338,Buy
1002281952,A002338,Sell
1002282059,A002338,Buy
1002282158,A002338,Sell
1002282257,A002338,Buy
1002282653,A002338,Sell
1002282752,A002338,Buy
1002283156,A002338,Sell
1002283214,A002338,Buy
1002283651,A002338,Sell
1002283859,A002338,Buy
1002283958,A002338,Sell
1002284055,A002338,Buy
1002284253,A002338,Sell
1002285151,A002338,Buy
1002285359,A002338,Sell
1002285656,A002338,Buy
1002285854,A002338,Sell
1002285953,A002338,Buy
1002286159,A002338,Sell
1002286456,A002338,Buy
1002286753,A002338,Sell
1002286852,A002338,Buy
1002287355,A002338,Sell
1002287454,A002338,Buy
1002287751,A002338,Sell
1002287959,A002338,Buy
1002288155,A002338,Sell
1002288353,A002338,Buy
1002288452,A002338,Sell
1002288650,A002338,Buy
1002288718,A002338,Sell
1002288957,A002338,Buy
1002289658,A002338,Sell
1002289757,A002338,Buy
1002289856,A002338,Sell
1002289955,A002338,Buy
1002290052,A002338,Sell
1002290151,A002338,Buy
1002290359,A002338,Sell
1002290656,A002338,Buy
1002290755,A002338,Sell
1002290854,A002338,Buy
1002290953,A002338,Sell
1002291159,A002338,Buy
1002291357,A002338,Sell
1002291555,A002338,Buy
1002291753,A002338,Sell
1002292058,A002338,Buy
1002292157,A002338,Sell
1002292454,A002338,Buy
1002292553,A002338,Sell
1002292652,A002338,Buy
1002292850,A002338,Sell
1002293056,A002338,Buy
1002293155,A002338,Sell
1002293254,A002338,Buy
1002293650,A002338,Sell
1002293718,A002338,Buy
1002294054,A002338,Sell
1002294153,A002338,Buy
1002294351,A002338,Sell
1002294450,A002338,Buy
1002294559,A002338,Sell
1002294815,A002338,Buy
1002294914,A002338,Sell
1002295259,A002338,Buy
1002295952,A002338,Sell
1002296158,A002338,Buy
1002296554,A002338,Sell
1002296653,A002338,Buy
1002296752,A002338,Sell
1002296851,A002338,Buy
1002296950,A002338,Sell
1002297255,A002338,Buy
1002297354,A002338,Sell
1002297453,A002338,Buy
1002297651,A002338,Sell
1002297750,A002338,Buy
1002297859,A002338,Sell
1002298253,A002338,Buy
1002298550,A002338,Sell
1002298659,A002338,Buy
1002298857,A002338,Sell
1002298956,A002338,Buy
1002299053,A002338,Sell
1002299152,A002338,Buy
1002299251,A002338,Sell
1002299350,A002338,Buy
1002299954,A002338,Sell
1002300018,A002338,Buy
1002300117,A002338,Sell
1002300257,A002338,Buy
1002300554,A002338,Sell
1002300653,A002338,Buy
1002301057,A002338,Sell
1002301156,A002338,Buy
1002301255,A002338,Sell
1002301750,A002338,Buy
1002301859,A002338,Sell
1002302055,A002338,Buy
1002302311,A002338,Sell
1002302758,A002338,Buy
1002303053,A002338,Sell
1002303418,A002338,Buy
1002303954,A002338,Sell
1002304556,A002338,Buy
1002304655,A002338,Sell
1002304952,A002338,Buy
1002305157,A002338,Sell
1002305256,A002338,Buy
1002305355,A002338,Sell
1002305454,A002338,Buy
1002305553,A002338,Sell
1002306056,A002338,Buy
1002306155,A002338,Sell
1002306254,A002338,Buy
1002306551,A002338,Sell
1002306650,A002338,Buy
1002306858,A002338,Sell
1002307450,A002338,Buy
1002307658,A002338,Sell
1002307757,A002338,Buy
1002308557,A002338,Sell
1002309050,A002338,Buy
1002309159,A002338,Sell
1002309654,A002338,Buy
1002309753,A002338,Sell
1002309951,A002338,Buy
1002310157,A002338,Sell
1002310553,A002338,Buy
1002310652,A002338,Sell
1002310751,A002338,Buy
1002310959,A002338,Sell
1002311155,A002338,Buy
1002311254,A002338,Sell
1002311759,A002338,Buy
1002311957,A002338,Sell
1002312054,A002338,Buy
1002312153,A002338,Sell
1002312351,A002338,Buy
1002312450,A002338,Sell
1002312559,A002338,Buy
1002312658,A002338,Sell
1002312757,A002338,Buy
1002312856,A002338,Sell
1002313052,A002338,Buy
1002313151,A002338,Sell
1002313250,A002338,Buy
1002313359,A002338,Sell
1002313458,A002338,Buy
1002313557,A002338,Sell
1002313755,A002338,Buy
1002313854,A002338,Sell
1002313953,A002338,Buy
1002314159,A002338,Sell
1002314258,A002338,Buy
1002314357,A002338,Sell
1002314456,A002338,Buy
1002314555,A002338,Sell
1002314951,A002338,Buy
1002315057,A002338,Sell
1002315156,A002338,Buy
1002315255,A002338,Sell
1002315453,A002338,Buy
1002315651,A002338,Sell
1002315750,A002338,Buy
1002315859,A002338,Sell
1002316055,A002338,Buy
1002316154,A002338,Sell
1002316253,A002338,Buy
1002316352,A002338,Sell
1002316451,A002338,Buy
1002316550,A002338,Sell
1002316659,A002338,Buy
1002316758,A002338,Sell
1002316956,A002338,Buy
1002317053,A002338,Sell
1002317517,A002338,Buy
1002317814,A002338,Sell
1002318051,A002338,Buy
1002318150,A002338,Sell
1002318259,A002338,Buy
1002318358,A002338,Sell
1002318457,A002338,Buy
1002319257,A002338,Sell
1002319554,A002338,Buy
1002319810,A002338,Sell
1002319919,A002338,Buy
1002320255,A002338,Sell
1002320651,A002338,Buy
1002320750,A002338,Sell
1002321055,A002338,Buy
1002321451,A002338,Sell
1002321550,A002338,Buy
1002322053,A002338,Sell
1002322251,A002338,Buy
1002322558,A002338,Sell
1002323051,A002338,Buy
1002323150,A002338,Sell
1002323259,A002338,Buy
1002323358,A002338,Sell
1002323457,A002338,Buy
1002323655,A002338,Sell
1002323853,A002338,Buy
1002323952,A002338,Sell
1002324018,A002338,Buy
1002324216,A002338,Sell
1002324356,A002338,Buy
1002324455,A002338,Sell
1002324554,A002338,Buy
1002324653,A002338,Sell
1002324851,A002338,Buy
1002324950,A002338,Sell
1002325056,A002338,Buy
1002325155,A002338,Sell
1002325254,A002338,Buy
1002325650,A002338,Sell
1002325759,A002338,Buy
1002325858,A002338,Sell
1002325957,A002338,Buy
1002326153,A002338,Sell
1002326252,A002338,Buy
1002326351,A002338,Sell
1002326450,A002338,Buy
1002327052,A002338,Sell
1002327151,A002338,Buy
1002327250,A002338,Sell
1002327458,A002338,Buy
1002327557,A002338,Sell
1002327755,A002338,Buy
1002327854,A002338,Sell
1002327953,A002338,Buy
1002328357,A002338,Sell
1002328555,A002338,Buy
1002328654,A002338,Sell
1002328753,A002338,Buy
1002328951,A002338,Sell
1002329058,A002338,Buy
1002329157,A002338,Sell
1002329355,A002338,Buy
1002329850,A002338,Sell
1002330155,A002338,Buy
1002330957,A002338,Sell
1002331054,A002338,Buy
1002331153,A002338,Sell
1002331450,A002338,Buy
1002331518,A002338,Sell
1002331757,A002338,Buy
1002331856,A002338,Sell
1002332052,A002338,Buy
1002332151,A002338,Sell
1002332250,A002338,Buy
1002332755,A002338,Sell
1002332854,A002338,Buy
1002332953,A002338,Sell
1002333159,A002338,Buy
1002333357,A002338,Sell
1002333456,A002338,Buy
1002333555,A002338,Sell
1002333753,A002338,Buy
1002334058,A002338,Sell
1002334157,A002338,Buy
1002334454,A002338,Sell
1002334553,A002338,Buy
1002334652,A002338,Sell
1002334751,A002338,Buy
1002335253,A002338,Sell
1002335451,A002338,Buy
1002335659,A002338,Sell
1002335956,A002338,Buy
1002336053,A002338,Sell
1002336152,A002338,Buy
1002336251,A002338,Sell
1002336350,A002338,Buy
1002337051,A002338,Sell
1002337655,A002338,Buy
1002337754,A002338,Sell
1002337952,A002338,Buy
1002338059,A002338,Sell
1002338158,A002338,Buy
1002338315,A002338,Sell
1002338653,A002338,Buy
1002338752,A002338,Sell
1002338851,A002338,Buy
1002338950,A002338,Sell
1002339255,A002338,Buy
1002339354,A002338,Sell
1002339453,A002338,Buy
1002339552,A002338,Sell
1002339651,A002338,Buy
1002339750,A002338,Sell
1002339859,A002338,Buy
1002340055,A002338,Sell
1002340253,A002338,Buy
1002340550,A002338,Sell
1002340659,A002338,Buy
1002340758,A002338,Sell
1002340956,A002338,Buy
1002341657,A002338,Sell
1002341756,A002338,Buy
1002341814,A002338,Sell
1002342150,A002338,Buy
1002342259,A002338,Sell
1002342358,A002338,Buy
1002342457,A002338,Sell
1002342556,A002338,Buy
1002343158,A002338,Sell
1002343356,A002338,Buy
1002343455,A002338,Sell
1002343711,A002338,Buy
1002343851,A002338,Sell
1002343950,A002338,Buy
1002344156,A002338,Sell
1002344255,A002338,Buy
1002344354,A002338,Sell
1002344750,A002338,Buy
1002344958,A002338,Sell
1002345054,A002338,Buy
1002345351,A002338,Sell
1002345658,A002338,Buy
1002345757,A002338,Sell
1002345856,A002338,Buy
1002346052,A002338,Sell
1002346250,A002338,Buy
1002346854,A002338,Sell
